header,type,class,mechanism,group,snp,Can be confirmed,Cluster_ID,Cluster_other_groups,Cluster_classes
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_6270|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6271|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6272|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6273|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6274|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6275|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6276|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6277|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6278|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6279|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6280|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6281|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6282|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6283|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6284|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6285|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6286|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6287|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6288|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6289|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6290|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6291|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6292|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6293|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6294|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6295|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6296|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6297|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6298|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6299|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6300|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6301|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6302|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6303|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6304|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6305|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6306|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6308|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6309|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6310|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6311|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6312|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6313|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6314|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6315|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6316|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6317|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6318|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6319|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6320|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6321|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6322|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6323|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6324|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6325|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6326|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6327|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6328|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6329|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6330|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6331|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6332|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6333|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6334|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6335|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6336|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6337|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6338|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6339|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6341|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6342|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6343|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6344|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6345|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6346|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6347|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6348|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6349|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6350|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6351|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6352|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6353|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6354|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6355|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6356|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6357|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6358|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6359|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6360|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6361|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6362|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6363|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6364|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6365|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6366|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6367|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6368|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6369|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6370|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6371|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6372|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6373|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6374|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6375|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6376|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6377|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6378|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6379|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6380|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6381|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6382|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6383|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6384|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6385|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6386|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6387|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6388|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6389|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6390|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6391|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6392|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6393|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6394|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6395|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6396|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6397|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6398|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6399|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6400|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6401|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6402|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6403|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6404|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6405|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6406|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6407|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6408|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6409|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6410|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6411|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6412|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6413|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6414|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6415|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6416|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6417|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6418|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6419|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6420|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6421|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6422|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6423|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6424|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6425|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6426|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6429|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6430|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
MEG_6431|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,0,AAK; LEN; OHIO; OKP; OXA,betalactams
